sensor_id,latitude,longitude,start_time_local,end_time_local,start_time_unix_epoch,end_time_unix_epoch
4F:C2:04:10:6A:80,36.857,-86.424,2025-01-05T15:59:07.233000-06:00,2025-01-05T17:36:33.370258-06:00,1.73611E+12,1.73612E+12
03:A2:24:10:6A:80,36.859,-86.426,2025-01-05T15:59:07.234000-06:00,2025-01-05T17:37:45.707454-06:00,1.73611E+12,1.73612E+12
FD:AA:19:10:6A:80,36.921,-86.477,2025-01-05T15:59:07.236000-06:00,2025-01-05T18:05:14.242036-06:00,1.73611E+12,1.73612E+12
01:3A:0D:10:6A:80,36.912,-86.455,2025-01-05T15:59:07.240000-06:00,2025-01-05T18:03:56.193658-06:00,1.73611E+12,1.73612E+12
43:72:0D:10:6A:80,36.883,-86.417,2025-01-05T15:59:07.256000-06:00,2025-01-05T17:37:46.655467-06:00,1.73611E+12,1.73612E+12
B3:DF:2A:10:6A:80,36.918,-86.445,2025-01-05T15:59:07.298000-06:00,2025-01-05T17:39:28.158954-06:00,1.73611E+12,1.73612E+12
19:76:02:10:6A:80,36.911,-86.446,2025-01-05T15:59:07.299000-06:00,2025-01-05T17:41:00.102551-06:00,1.73611E+12,1.73612E+12
67:27:A8:51:7F:C4,36.916,-86.452,2025-01-05T15:59:07.300000-06:00,2025-01-05T17:39:37.209353-06:00,1.73611E+12,1.73612E+12
43:76:10:10:6A:80,36.921,-86.452,2025-01-05T15:59:07.311000-06:00,2025-01-05T17:37:38.345208-06:00,1.73611E+12,1.73612E+12
E3:4B:04:10:6A:80,36.933,-86.409,2025-01-05T15:59:07.327000-06:00,2025-01-05T17:38:00.887371-06:00,1.73611E+12,1.73612E+12
5B:C3:0D:10:6A:80,36.919,-86.46,2025-01-05T15:59:07.327000-06:00,2025-01-05T18:05:22.661961-06:00,1.73611E+12,1.73612E+12
2D:BB:0A:10:6A:80,36.907,-86.447,2025-01-05T15:59:07.332000-06:00,2025-01-05T17:39:28.241743-06:00,1.73611E+12,1.73612E+12
CB:33:74:40:EE:C0,36.939,-86.439,2025-01-05T15:59:07.342000-06:00,2025-01-05T17:37:03.684397-06:00,1.73611E+12,1.73612E+12
07:3A:26:10:6A:80,36.925,-86.46,2025-01-05T15:59:07.358000-06:00,2025-01-05T18:05:07.598077-06:00,1.73611E+12,1.73612E+12
39:E7:11:10:6A:80,36.909,-86.46,2025-01-05T15:59:07.358000-06:00,2025-01-05T18:04:28.469355-06:00,1.73611E+12,1.73612E+12
A5:5B:24:10:6A:80,36.937,-86.437,2025-01-05T15:59:07.361000-06:00,2025-01-05T17:36:52.605629-06:00,1.73611E+12,1.73612E+12
01:C3:00:10:6A:80,36.922,-86.433,2025-01-05T15:59:07.366000-06:00,2025-01-05T17:35:37.736446-06:00,1.73611E+12,1.73612E+12
5D:62:07:10:6A:80,36.921,-86.467,2025-01-05T15:59:07.367000-06:00,2025-01-05T18:05:27.220415-06:00,1.73611E+12,1.73612E+12
B3:0A:1A:10:6A:80,36.918,-86.446,2025-01-05T15:59:07.374000-06:00,2025-01-05T17:37:33.134775-06:00,1.73611E+12,1.73612E+12
C3:62:1E:10:6A:80,36.96,-86.404,2025-01-05T15:59:07.385000-06:00,2025-01-05T17:37:24.233437-06:00,1.73611E+12,1.73612E+12
D5:82:04:10:6A:80,36.919,-86.447,2025-01-05T15:59:07.386000-06:00,2025-01-05T17:35:48.742735-06:00,1.73611E+12,1.73612E+12
51:2E:0B:10:6A:80,36.918,-86.452,2025-01-05T15:59:07.391000-06:00,2025-01-05T17:39:29.468853-06:00,1.73611E+12,1.73612E+12
AD:8B:25:10:6A:80,36.947,-86.408,2025-01-05T15:59:07.403000-06:00,2025-01-05T17:36:18.720529-06:00,1.73611E+12,1.73612E+12
E3:57:25:10:6A:80,36.908,-86.454,2025-01-05T15:59:07.408000-06:00,2025-01-05T17:37:49.385579-06:00,1.73611E+12,1.73612E+12
0F:9E:16:10:6A:80,36.937,-86.403,2025-01-05T15:59:07.413000-06:00,2025-01-05T17:37:17.340881-06:00,1.73611E+12,1.73612E+12
8F:9B:03:10:6A:80,36.922,-86.483,2025-01-05T15:59:07.417000-06:00,2025-01-05T18:06:03.616627-06:00,1.73611E+12,1.73612E+12
45:B6:0E:10:6A:80,36.931,-86.449,2025-01-05T15:59:07.424000-06:00,2025-01-05T17:39:16.761983-06:00,1.73611E+12,1.73612E+12
23:A2:01:10:6A:80,36.919,-86.453,2025-01-05T15:59:07.433000-06:00,2025-01-05T17:39:42.225298-06:00,1.73611E+12,1.73612E+12
A9:1F:20:10:6A:80,36.907,-86.473,2025-01-05T15:59:07.434000-06:00,2025-01-05T17:44:35.444813-06:00,1.73611E+12,1.73612E+12
3B:5E:08:10:6A:80,36.853,-86.421,2025-01-05T15:59:07.439000-06:00,2025-01-05T17:36:51.406933-06:00,1.73611E+12,1.73612E+12
97:DE:12:10:6A:80,36.913,-86.418,2025-01-05T15:59:07.442000-06:00,2025-01-05T17:37:10.481711-06:00,1.73611E+12,1.73612E+12
47:F6:1A:10:6A:80,36.921,-86.477,2025-01-05T15:59:07.446000-06:00,2025-01-05T18:04:50.803608-06:00,1.73611E+12,1.73612E+12
A9:CA:00:10:6A:80,36.91,-86.457,2025-01-05T15:59:07.451000-06:00,2025-01-05T18:17:50.895949-06:00,1.73611E+12,1.73612E+12
07:5E:0A:10:6A:80,36.919,-86.478,2025-01-05T15:59:07.454000-06:00,2025-01-05T18:05:08.347951-06:00,1.73611E+12,1.73612E+12
7D:56:0C:10:6A:80,36.935,-86.441,2025-01-05T15:59:07.469000-06:00,2025-01-05T17:35:08.596560-06:00,1.73611E+12,1.73612E+12
13:2A:26:10:6A:80,36.9,-86.462,2025-01-05T15:59:07.474000-06:00,2025-01-05T17:37:42.663119-06:00,1.73611E+12,1.73612E+12
53:CB:AA:51:7F:C4,36.862,-86.425,2025-01-05T15:59:07.477000-06:00,2025-01-05T17:38:06.789439-06:00,1.73611E+12,1.73612E+12
9B:B6:05:10:6A:80,36.962,-86.408,2025-01-05T15:59:07.483000-06:00,2025-01-05T17:41:54.651562-06:00,1.73611E+12,1.73612E+12
4B:13:0C:10:6A:80,36.903,-86.419,2025-01-05T15:59:07.492000-06:00,2025-01-05T17:37:21.093304-06:00,1.73611E+12,1.73612E+12
49:6B:01:10:6A:80,36.925,-86.449,2025-01-05T15:59:07.541000-06:00,2025-01-05T17:37:24.258322-06:00,1.73611E+12,1.73612E+12
BB:B8:05:10:6A:80,36.924,-86.45,2025-01-05T15:59:07.698000-06:00,2025-01-05T17:38:23.859966-06:00,1.73611E+12,1.73612E+12
83:E4:01:10:6A:80,36.941,-86.445,2025-01-05T15:59:07.702000-06:00,2025-01-05T17:35:09.063300-06:00,1.73611E+12,1.73612E+12
89:BC:28:10:6A:80,36.91,-86.443,2025-01-05T15:59:07.703000-06:00,2025-01-05T17:39:46.216629-06:00,1.73611E+12,1.73612E+12
15:B8:20:10:6A:80,36.909,-86.452,2025-01-05T15:59:07.720000-06:00,2025-01-05T17:41:34.513431-06:00,1.73611E+12,1.73612E+12
E5:D4:A9:51:7F:C4,36.922,-86.466,2025-01-05T15:59:07.728000-06:00,2025-01-05T18:05:28.633072-06:00,1.73611E+12,1.73612E+12
93:A4:0F:10:6A:80,36.921,-86.408,2025-01-05T15:59:07.738000-06:00,2025-01-05T17:35:53.978899-06:00,1.73611E+12,1.73612E+12
E5:5C:08:10:6A:80,36.915,-86.42,2025-01-05T15:59:07.743000-06:00,2025-01-05T17:38:40.779815-06:00,1.73611E+12,1.73612E+12
35:38:1B:10:6A:80,36.907,-86.454,2025-01-05T15:59:07.747000-06:00,2025-01-05T17:40:31.895705-06:00,1.73611E+12,1.73612E+12
A1:88:10:10:6A:80,36.915,-86.416,2025-01-05T15:59:07.747000-06:00,2025-01-05T17:39:19.269560-06:00,1.73611E+12,1.73612E+12
F7:AC:10:10:6A:80,36.911,-86.45,2025-01-05T15:59:07.754000-06:00,2025-01-05T17:39:56.129239-06:00,1.73611E+12,1.73612E+12
13:D4:03:10:6A:80,36.91,-86.45,2025-01-05T15:59:07.761000-06:00,2025-01-05T15:59:07.761000-06:00,1.73611E+12,1.73611E+12
81:78:21:10:6A:80,36.937,-86.45,2025-01-05T15:59:07.767000-06:00,2025-01-06T02:18:09.252611-06:00,1.73611E+12,1.73615E+12
FF:68:0C:10:6A:80,36.888,-86.429,2025-01-05T15:59:07.771000-06:00,2025-01-05T17:37:40.148314-06:00,1.73611E+12,1.73612E+12
C3:28:0A:10:6A:80,36.949,-86.457,2025-01-05T15:59:07.784000-06:00,2025-01-05T18:06:09.833038-06:00,1.73611E+12,1.73612E+12
1B:B0:04:10:6A:80,36.853,-86.424,2025-01-05T15:59:07.793000-06:00,2025-01-05T17:37:05.409769-06:00,1.73611E+12,1.73612E+12
6F:9C:21:10:6A:80,36.912,-86.459,2025-01-05T15:59:07.793000-06:00,2025-01-05T18:06:15.057548-06:00,1.73611E+12,1.73612E+12
E7:74:AB:51:7F:C4,36.919,-86.451,2025-01-05T15:59:07.805000-06:00,2025-01-05T17:37:59.287266-06:00,1.73611E+12,1.73612E+12
BB:F0:04:10:6A:80,36.891,-86.428,2025-01-05T15:59:07.815000-06:00,2025-01-05T17:38:32.660039-06:00,1.73611E+12,1.73612E+12
9F:A0:05:10:6A:80,36.916,-86.446,2025-01-05T15:59:07.819000-06:00,2025-01-05T17:37:38.054809-06:00,1.73611E+12,1.73612E+12
27:20:11:10:6A:80,36.918,-86.474,2025-01-05T15:59:07.828000-06:00,2025-01-05T18:05:12.800549-06:00,1.73611E+12,1.73612E+12
6B:64:08:10:6A:80,36.898,-86.463,2025-01-05T15:59:07.847000-06:00,2025-01-05T17:38:08.009089-06:00,1.73611E+12,1.73612E+12
AF:1C:07:10:6A:80,36.91,-86.452,2025-01-05T15:59:07.856000-06:00,2025-01-05T17:36:46.283026-06:00,1.73611E+12,1.73612E+12
9B:5C:1E:10:6A:80,36.922,-86.479,2025-01-05T15:59:07.868000-06:00,2025-01-05T18:04:45.495793-06:00,1.73611E+12,1.73612E+12
BB:D0:11:10:6A:80,36.902,-86.418,2025-01-05T15:59:07.872000-06:00,2025-12-31T19:59:59-08:00,1.73611E+12,1.76724E+12
B1:8C:1F:10:6A:80,36.901,-86.456,2025-01-05T15:59:07.872000-06:00,2025-01-05T17:38:20.772420-06:00,1.73611E+12,1.73612E+12
7B:E0:23:10:6A:80,36.912,-86.444,2025-01-05T15:59:07.875000-06:00,2025-01-05T17:37:58.984389-06:00,1.73611E+12,1.73612E+12
01:58:24:10:6A:80,36.944,-86.437,2025-01-05T15:59:07.879000-06:00,2025-01-05T17:36:32.837610-06:00,1.73611E+12,1.73612E+12
A7:40:24:10:6A:80,36.944,-86.411,2025-01-05T15:59:07.881000-06:00,2025-01-05T17:36:24.607045-06:00,1.73611E+12,1.73612E+12
83:D4:06:10:6A:80,36.92,-86.468,2025-01-05T15:59:07.883000-06:00,2025-01-05T18:04:43.624101-06:00,1.73611E+12,1.73612E+12
6B:5C:0B:10:6A:80,36.961,-86.405,2025-01-05T15:59:07.886000-06:00,2025-01-05T17:37:51.633310-06:00,1.73611E+12,1.73612E+12
C5:3C:20:10:6A:80,36.899,-86.46,2025-01-05T15:59:07.894000-06:00,2025-01-05T17:38:27.351685-06:00,1.73611E+12,1.73612E+12
6B:94:A9:51:7F:C4,36.918,-86.432,2025-01-05T15:59:07.907000-06:00,2025-01-05T17:38:25.691672-06:00,1.73611E+12,1.73612E+12
1B:84:21:10:6A:80,36.93,-86.447,2025-01-05T15:59:07.926000-06:00,2025-01-05T17:39:12.490073-06:00,1.73611E+12,1.73612E+12
DF:C0:AB:51:7F:C4,36.883,-86.418,2025-01-05T15:59:07.930000-06:00,2025-01-05T17:37:41.794245-06:00,1.73611E+12,1.73612E+12
19:D0:A9:51:7F:C4,36.95,-86.412,2025-01-05T15:59:07.931000-06:00,2025-01-05T17:37:44.702783-06:00,1.73611E+12,1.73612E+12
DF:CC:74:40:EE:C0,36.92,-86.476,2025-01-05T15:59:07.938000-06:00,2025-01-05T18:12:32.214954-06:00,1.73611E+12,1.73612E+12
E7:E1:03:10:6A:80,36.924,-86.448,2025-01-05T15:59:09.035000-06:00,2025-01-05T17:35:11.453595-06:00,1.73611E+12,1.73612E+12
6F:C5:04:10:6A:80,36.919,-86.465,2025-01-05T15:59:09.041000-06:00,2025-01-05T18:06:14.454844-06:00,1.73611E+12,1.73612E+12
33:65:00:10:6A:80,36.928,-86.486,2025-01-05T15:59:09.063000-06:00,2025-01-05T18:06:12.480600-06:00,1.73611E+12,1.73612E+12
E1:A1:04:10:6A:80,36.858,-86.498,2025-01-05T15:59:09.072000-06:00,2025-01-05T17:37:43.994022-06:00,1.73611E+12,1.73612E+12
8F:59:04:10:6A:80,36.925,-86.458,2025-01-05T15:59:09.102000-06:00,2025-01-05T18:05:09.409280-06:00,1.73611E+12,1.73612E+12
FF:B1:0D:10:6A:80,36.914,-86.444,2025-01-05T15:59:09.103000-06:00,2025-01-05T17:38:33.926234-06:00,1.73611E+12,1.73612E+12
DB:4D:25:10:6A:80,36.884,-86.416,2025-01-05T15:59:09.105000-06:00,2025-01-05T17:37:31.366823-06:00,1.73611E+12,1.73612E+12
6F:C5:21:10:6A:80,36.946,-86.44,2025-01-05T15:59:09.114000-06:00,2025-01-05T17:39:03.055408-06:00,1.73611E+12,1.73612E+12
37:01:0A:10:6A:80,36.917,-86.458,2025-01-05T15:59:09.121000-06:00,2025-01-05T18:17:51.087531-06:00,1.73611E+12,1.73612E+12
27:F9:04:10:6A:80,36.911,-86.46,2025-01-05T15:59:09.124000-06:00,2025-01-05T18:05:12.946033-06:00,1.73611E+12,1.73612E+12
3F:C5:01:10:6A:80,36.931,-86.441,2025-01-05T15:59:09.159000-06:00,2025-01-05T17:38:17.660717-06:00,1.73611E+12,1.73612E+12
ED:41:20:10:6A:80,36.939,-86.436,2025-01-05T15:59:09.159000-06:00,2025-01-05T17:37:02.234747-06:00,1.73611E+12,1.73612E+12
73:95:AA:51:7F:C4,36.916,-86.464,2025-01-05T15:59:09.168000-06:00,2025-01-05T18:05:56.870497-06:00,1.73611E+12,1.73612E+12
95:C9:19:10:6A:80,36.921,-86.478,2025-01-05T15:59:09.199000-06:00,2025-01-05T18:07:02.464213-06:00,1.73611E+12,1.73612E+12
6F:91:A9:51:7F:C4,36.945,-86.436,2025-01-05T15:59:09.208000-06:00,2025-01-05T17:38:51.068476-06:00,1.73611E+12,1.73612E+12
11:69:27:10:6A:80,36.924,-86.457,2025-01-05T15:59:09.230000-06:00,2025-01-05T18:06:15.842826-06:00,1.73611E+12,1.73612E+12
4D:31:11:10:6A:80,36.916,-86.455,2025-01-05T15:59:09.231000-06:00,2025-01-05T17:39:09.849533-06:00,1.73611E+12,1.73612E+12
79:35:1F:10:6A:80,36.893,-86.415,2025-01-05T15:59:09.254000-06:00,2025-01-05T17:37:44.546120-06:00,1.73611E+12,1.73612E+12
83:09:08:10:6A:80,36.88,-86.411,2025-01-05T15:59:09.285000-06:00,2025-01-05T17:35:28.647706-06:00,1.73611E+12,1.73612E+12
AD:91:AB:51:7F:C4,36.925,-86.458,2025-01-05T15:59:09.307000-06:00,2025-01-05T18:02:55.207014-06:00,1.73611E+12,1.73612E+12
85:C0:22:10:6A:80,37.353,-79.974,2025-01-05T16:59:22.268000-05:00,2025-01-05T19:49:37.852660-05:00,1.73611E+12,1.73612E+12
8B:36:09:10:6A:80,37.729,-89.849,2025-01-05T15:59:33.201000-06:00,2025-01-05T16:04:47.987933-06:00,1.73611E+12,1.73611E+12
6F:20:11:10:6A:80,37.73,-89.852,2025-01-05T15:59:34.095000-06:00,2025-01-05T16:04:42.649932-06:00,1.73611E+12,1.73611E+12
19:C0:08:10:6A:80,38.83,-77.144,2025-01-05T16:59:38.614000-05:00,2025-01-05T17:31:58.699824-05:00,1.73611E+12,1.73612E+12
79:38:0C:10:6A:80,38.83,-77.144,2025-01-05T16:59:38.898000-05:00,2025-01-05T17:32:44.835026-05:00,1.73611E+12,1.73612E+12
B1:60:A8:51:7F:C4,37.642,-90.685,2025-01-05T15:59:41.210000-06:00,2025-01-05T16:01:40.266819-06:00,1.73611E+12,1.73611E+12
47:26:AB:51:7F:C4,38.645,-90.335,2025-01-05T15:59:58.899000-06:00,2025-01-05T18:06:30.851528-06:00,1.73611E+12,1.73612E+12
6B:A5:20:10:6A:80,38.781,-77.23,2025-01-05T17:00:06.354000-05:00,2025-01-05T17:01:00.902215-05:00,1.73611E+12,1.73611E+12
E5:29:28:10:6A:80,37.173,-87.691,2025-01-05T16:00:30.055000-06:00,2025-01-05T16:03:21.412249-06:00,1.73611E+12,1.73611E+12
C1:68:07:10:6A:80,39.301,-80.248,2025-01-05T17:00:31.544000-05:00,2025-01-06T07:08:41.871414-05:00,1.73611E+12,1.73617E+12
61:C0:0B:10:6A:80,39.406,-84.545,2025-01-05T17:00:33.888000-05:00,2025-01-07T03:11:20.620850-05:00,1.73611E+12,1.73624E+12
35:98:10:10:6A:80,38.513,-85.744,2025-01-05T17:00:33.927000-05:00,2025-12-31T19:59:59-08:00,1.73611E+12,1.76724E+12
19:AC:08:10:6A:80,38.484,-90.536,2025-01-05T16:00:33.942000-06:00,2025-01-05T19:01:22.042716-06:00,1.73611E+12,1.73613E+12
6F:A9:27:10:6A:80,37.383,-89.596,2025-01-05T16:00:39.852000-06:00,2025-01-05T16:01:59.851803-06:00,1.73611E+12,1.73611E+12
AD:3B:0D:10:6A:80,38.209,-92.722,2025-01-05T16:00:55.012000-06:00,2025-01-05T16:52:52.976602-06:00,1.73611E+12,1.73612E+12
69:A9:24:10:6A:80,36.975,-86.455,2025-01-05T16:01:01.119000-06:00,2025-01-05T18:40:11.951271-06:00,1.73611E+12,1.73612E+12
A7:ED:27:10:6A:80,37.455,-85.75,2025-01-05T16:01:07.982000-06:00,2025-01-05T16:03:33.451637-06:00,1.73611E+12,1.73611E+12
D1:BD:24:10:6A:80,36.827,-86.766,2025-01-05T16:01:17.601000-06:00,2025-01-05T19:19:17.689871-06:00,1.73611E+12,1.73613E+12
B9:48:25:10:6A:80,37.178,-87.239,2025-01-05T16:01:35.669000-06:00,2025-01-05T16:03:55.407236-06:00,1.73611E+12,1.73611E+12
EF:6F:10:10:6A:80,37.186,-87.234,2025-01-05T16:01:36.021000-06:00,2025-01-05T16:04:44.989558-06:00,1.73611E+12,1.73611E+12
AD:DE:04:10:6A:80,37.962,-87.755,2025-01-05T16:01:38.553000-06:00,2025-01-05T16:03:27.714148-06:00,1.73611E+12,1.73611E+12
1F:81:0A:10:6A:80,39.273,-84.254,2025-01-05T17:02:00.596000-05:00,2025-01-05T17:58:02.141409-05:00,1.73611E+12,1.73612E+12
77:DB:74:40:EE:C0,37.881,-87.526,2025-01-05T16:02:04.782000-06:00,2025-12-31T19:59:59-08:00,1.73611E+12,1.76724E+12
73:60:27:10:6A:80,38.808,-90.356,2025-01-05T16:02:09.054000-06:00,2025-01-05T17:12:32.009494-06:00,1.73611E+12,1.73612E+12
FD:95:02:10:6A:80,38.968,-90.362,2025-01-05T16:02:36.328000-06:00,2025-01-05T16:06:40.721565-06:00,1.73611E+12,1.73611E+12
AB:05:0B:10:6A:80,39.313,-77.85,2025-01-05T17:02:41.404000-05:00,2025-01-06T13:28:18.953288-05:00,1.73611E+12,1.73619E+12
71:A2:27:10:6A:80,37.859,-87.382,2025-01-05T16:03:01.483000-06:00,2025-01-05T18:39:30.401161-06:00,1.73611E+12,1.73612E+12
C3:D2:0B:10:6A:80,37.924,-91.767,2025-01-05T16:03:01.613000-06:00,2025-01-05T17:10:58.991821-06:00,1.73611E+12,1.73612E+12
05:AA:04:10:6A:80,37.837,-87.431,2025-01-05T16:03:01.636000-06:00,2025-01-05T17:51:44.992175-06:00,1.73611E+12,1.73612E+12
97:AE:07:10:6A:80,37.857,-87.4,2025-01-05T16:03:01.737000-06:00,2025-01-05T17:50:29.634568-06:00,1.73611E+12,1.73612E+12
21:CB:0F:10:6A:80,38.842,-94.627,2025-01-05T16:03:02.695000-06:00,2025-01-05T18:54:30.586461-06:00,1.73611E+12,1.73612E+12
CB:60:24:10:6A:80,37.811,-89.026,2025-01-05T16:03:16.216000-06:00,2025-01-05T16:04:22.637393-06:00,1.73611E+12,1.73611E+12
77:53:AB:51:7F:C4,37.783,-89.042,2025-01-05T16:03:41.115000-06:00,2025-01-05T18:46:08.681206-06:00,1.73611E+12,1.73612E+12
E5:22:24:10:6A:80,37.783,-89.034,2025-01-05T16:03:42.095000-06:00,2025-01-05T18:45:43.434257-06:00,1.73611E+12,1.73612E+12
6D:30:0F:10:6A:80,37.78,-89.04,2025-01-05T16:03:42.540000-06:00,2025-01-05T18:45:54.482245-06:00,1.73611E+12,1.73612E+12
AB:12:00:10:6A:80,37.327,-87.46,2025-01-05T16:04:13.097000-06:00,2025-01-05T16:06:30.745544-06:00,1.73611E+12,1.73611E+12
97:83:0D:10:6A:80,37.972,-89.139,2025-01-05T16:04:14.715000-06:00,2025-01-05T16:08:12.908322-06:00,1.73611E+12,1.73611E+12
03:E4:06:10:6A:80,37.341,-87.464,2025-01-05T16:04:19.049000-06:00,2025-01-05T16:06:29.310498-06:00,1.73611E+12,1.73611E+12
EB:1D:75:40:EE:C0,39.499,-76.336,2025-01-05T17:04:30.915000-05:00,2025-12-31T19:59:59-08:00,1.73611E+12,1.76724E+12
C5:7D:12:10:6A:80,37.3,-83.72,2025-01-05T17:04:50.100000-05:00,2025-01-05T22:57:22.176823-05:00,1.73611E+12,1.73614E+12
7D:09:1F:10:6A:80,37.605,-88.542,2025-01-05T16:04:52.222000-06:00,2025-01-05T16:17:09.793597-06:00,1.73611E+12,1.73612E+12
CD:C3:07:10:6A:80,37.696,-88.609,2025-01-05T16:04:52.388000-06:00,2025-01-05T16:14:25.470189-06:00,1.73611E+12,1.73612E+12
B5:F3:05:10:6A:80,37.623,-88.469,2025-01-05T16:04:52.406000-06:00,2025-01-05T16:14:00.134444-06:00,1.73611E+12,1.73612E+12
21:AD:22:10:6A:80,37.627,-88.48,2025-01-05T16:04:52.523000-06:00,2025-01-05T16:14:00.268119-06:00,1.73611E+12,1.73612E+12
05:3B:10:10:6A:80,38.85,-90.955,2025-01-05T16:04:54.818000-06:00,2025-01-05T16:05:15.505484-06:00,1.73611E+12,1.73611E+12
31:43:00:10:6A:80,38.856,-90.954,2025-01-05T16:04:54.898000-06:00,2025-01-05T16:09:11.797421-06:00,1.73611E+12,1.73611E+12
EF:D2:27:10:6A:80,38.86,-90.955,2025-01-05T16:04:55.879000-06:00,2025-01-05T16:07:56.992467-06:00,1.73611E+12,1.73611E+12
3F:FD:10:10:6A:80,38.85,-90.955,2025-01-05T16:04:56.998000-06:00,2025-01-05T16:05:17.373018-06:00,1.73611E+12,1.73611E+12
A1:70:75:40:EE:C0,37.804,-89.057,2025-01-05T16:04:59.285000-06:00,2025-01-05T16:07:36.940597-06:00,1.73611E+12,1.73611E+12
21:4D:A9:51:7F:C4,36.945,-86.471,2025-01-05T16:05:01.893000-06:00,2025-01-05T16:07:30.577212-06:00,1.73611E+12,1.73611E+12
03:C0:24:10:6A:80,36.951,-86.45,2025-01-05T16:05:01.911000-06:00,2025-01-05T16:07:33.897249-06:00,1.73611E+12,1.73611E+12
03:94:75:40:EE:C0,36.941,-86.458,2025-01-05T16:05:01.934000-06:00,2025-01-05T16:06:54.693907-06:00,1.73611E+12,1.73611E+12
71:6B:12:10:6A:80,38.841,-91.034,2025-01-05T16:05:23.428000-06:00,2025-01-05T16:06:31.289120-06:00,1.73611E+12,1.73611E+12
D1:70:03:10:6A:80,36.597,-82.201,2025-01-05T17:05:35.720000-05:00,2025-01-05T17:05:56.421718-05:00,1.73611E+12,1.73611E+12
25:2F:05:10:6A:80,38.855,-94.637,2025-01-05T16:05:40.179000-06:00,2025-01-05T16:41:44.375318-06:00,1.73611E+12,1.73612E+12
85:FD:04:10:6A:80,37.69,-89.273,2025-01-05T16:05:52.213000-06:00,2025-01-05T16:22:00.080352-06:00,1.73611E+12,1.73612E+12
BB:0F:AA:51:7F:C4,37.555,-88.984,2025-01-05T16:05:52.239000-06:00,2025-01-05T17:48:35.452568-06:00,1.73611E+12,1.73612E+12
91:D0:18:10:6A:80,37.684,-89.165,2025-01-05T16:05:52.291000-06:00,2025-01-05T16:20:24.428544-06:00,1.73611E+12,1.73612E+12
4D:0C:1A:10:6A:80,37.491,-89.017,2025-01-05T16:05:52.437000-06:00,2025-01-05T17:45:03.054639-06:00,1.73611E+12,1.73612E+12
6F:DC:10:10:6A:80,37.705,-89.187,2025-01-05T16:05:52.484000-06:00,2025-01-05T16:21:37.781410-06:00,1.73611E+12,1.73612E+12
A9:68:22:10:6A:80,37.675,-89.202,2025-01-05T16:05:52.579000-06:00,2025-01-05T16:19:45.106340-06:00,1.73611E+12,1.73612E+12
1B:F8:24:10:6A:80,37.674,-89.261,2025-01-05T16:05:52.732000-06:00,2025-01-05T16:17:46.325528-06:00,1.73611E+12,1.73612E+12
17:F8:22:10:6A:80,37.723,-89.265,2025-01-05T16:05:52.788000-06:00,2025-01-05T16:18:43.990014-06:00,1.73611E+12,1.73612E+12
51:34:05:10:6A:80,37.704,-89.12,2025-01-05T16:05:52.817000-06:00,2025-01-05T16:18:00.297861-06:00,1.73611E+12,1.73612E+12
B1:C6:21:10:6A:80,37.522,-89.07,2025-01-05T16:05:52.898000-06:00,2025-01-05T17:46:52.642833-06:00,1.73611E+12,1.73612E+12
71:A2:12:10:6A:80,37.717,-89.259,2025-01-05T16:05:52.958000-06:00,2025-01-05T16:18:47.332649-06:00,1.73611E+12,1.73612E+12
6B:DA:05:10:6A:80,37.673,-89.26,2025-01-05T16:05:52.992000-06:00,2025-01-05T16:18:22.626122-06:00,1.73611E+12,1.73612E+12
79:AE:22:10:6A:80,37.628,-89.004,2025-01-05T16:05:53.049000-06:00,2025-01-05T18:02:17.134834-06:00,1.73611E+12,1.73612E+12
E9:BA:74:40:EE:C0,37.41,-89.145,2025-01-05T16:05:53.050000-06:00,2025-01-05T16:19:53.483382-06:00,1.73611E+12,1.73612E+12
7D:5E:24:10:6A:80,37.626,-89.007,2025-01-05T16:05:53.133000-06:00,2025-01-05T17:46:57.193395-06:00,1.73611E+12,1.73612E+12
FB:EA:18:10:6A:80,37.612,-89.326,2025-01-05T16:05:53.161000-06:00,2025-01-05T18:14:25.791888-06:00,1.73611E+12,1.73612E+12
29:02:10:10:6A:80,37.649,-88.979,2025-01-05T16:05:53.170000-06:00,2025-01-05T17:47:13.233931-06:00,1.73611E+12,1.73612E+12
F9:37:A8:51:7F:C4,37.596,-88.926,2025-01-05T16:05:54.338000-06:00,2025-01-05T16:06:20.020378-06:00,1.73611E+12,1.73611E+12
39:03:0A:10:6A:80,37.72,-89.261,2025-01-05T16:05:54.341000-06:00,2025-01-05T16:18:56.996861-06:00,1.73611E+12,1.73612E+12
89:9B:25:10:6A:80,37.659,-89.113,2025-01-05T16:05:54.346000-06:00,2025-01-05T17:50:29.970022-06:00,1.73611E+12,1.73612E+12
1B:E1:03:10:6A:80,37.665,-89.163,2025-01-05T16:05:54.356000-06:00,2025-01-05T16:19:49.132090-06:00,1.73611E+12,1.73612E+12
69:DB:24:10:6A:80,37.679,-89.257,2025-01-05T16:05:54.362000-06:00,2025-01-05T16:19:27.237573-06:00,1.73611E+12,1.73612E+12
2D:B7:A8:51:7F:C4,37.648,-89.166,2025-01-05T16:05:54.372000-06:00,2025-01-05T16:06:25.151152-06:00,1.73611E+12,1.73611E+12
6B:DF:06:10:6A:80,37.624,-89.232,2025-01-05T16:05:54.382000-06:00,2025-01-05T16:18:54.336865-06:00,1.73611E+12,1.73612E+12
