sensor_id,latitude,longitude,outage
C3:E4:19:10:6A:80,33.01,-96.869,yes
0F:F2:12:10:6A:80,32.884,-97.526,no
FD:13:13:10:6A:80,32.939,-96.667,no
95:61:15:10:6A:80,33.038,-96.826,no
17:14:13:10:6A:80,32.73,-97.131,no
8F:1B:24:10:6A:80,33.027,-96.412,no
09:09:13:10:6A:80,32.915,-97.185,no
7F:3D:21:10:6A:80,33.117,-96.345,no
83:34:16:10:6A:80,32.868,-97.274,no
67:DD:15:10:6A:80,33.067,-97.043,no
D1:B5:A8:51:7F:C4,31.99,-98.043,no
87:25:12:10:6A:80,32.872,-97.181,no
51:7D:16:10:6A:80,32.894,-97.59,no
3B:20:24:10:6A:80,32.138,-95.44,no
87:74:15:10:6A:80,33.753,-96.542,no
8F:EF:12:10:6A:80,32.282,-97.17,no
A3:75:16:10:6A:80,33.045,-96.74,no
51:4A:16:10:6A:80,32.798,-97.086,no
57:0C:13:10:6A:80,32.773,-97.111,no
C9:DC:12:10:6A:80,33.138,-97.228,no
C5:EC:12:10:6A:80,33.127,-96.757,no
41:09:13:10:6A:80,32.98,-96.984,no
F9:1A:13:10:6A:80,33.181,-96.86,no
D9:2B:16:10:6A:80,33.259,-97.241,no
35:C2:16:10:6A:80,32.759,-97.674,no
8D:E9:14:10:6A:80,32.986,-96.976,no
0F:95:0E:10:6A:80,33.198,-96.872,no
E1:11:13:10:6A:80,33.177,-96.763,no
0D:A0:14:10:6A:80,33.209,-96.885,no
07:15:13:10:6A:80,32.841,-97.151,no
61:75:1A:10:6A:80,33.07,-96.669,no
E1:F1:14:10:6A:80,32.664,-96.8,no
D5:E6:12:10:6A:80,32.973,-97.138,no
07:7B:1A:10:6A:80,33.42,-96.585,no
1B:C0:16:10:6A:80,32.87,-96.786,no
E7:B6:14:10:6A:80,33.945,-98.546,no
43:17:13:10:6A:80,33.107,-97.235,no
6D:13:13:10:6A:80,32.901,-97.113,no
35:17:16:10:6A:80,33.142,-96.865,no
E5:EE:15:10:6A:80,32.862,-97.524,no
D7:2B:21:10:6A:80,33.192,-96.54,no
E5:2E:16:10:6A:80,32.959,-96.947,no
A1:20:16:10:6A:80,33.194,-96.771,no
89:4F:16:10:6A:80,32.885,-97.349,no
B9:DD:15:10:6A:80,32.953,-97.149,no
03:37:16:10:6A:80,32.49,-96.94,no
8D:72:24:10:6A:80,32.729,-96.439,no
8D:1C:16:10:6A:80,32.745,-96.673,no
81:6C:1F:10:6A:80,33.232,-96.762,no
0F:0B:13:10:6A:80,32.936,-97.168,no
F5:C1:16:10:6A:80,33.119,-96.656,no
AB:EE:12:10:6A:80,32.965,-97.104,no
79:08:16:10:6A:80,32.819,-96.823,no
F9:0C:26:10:6A:80,32.923,-96.387,no
11:5B:16:10:6A:80,33.036,-96.567,no
FB:C1:1A:10:6A:80,33.12,-97.048,no
77:27:15:10:6A:80,32.961,-97.141,no
4D:EE:12:10:6A:80,32.902,-97.109,no
F9:07:15:10:6A:80,33.391,-96.961,no
EF:14:13:10:6A:80,32.843,-96.612,no
E5:6A:16:10:6A:80,32.77,-97.703,no
73:5E:25:10:6A:80,32.699,-96.447,no
EB:45:13:10:6A:80,32.896,-97.117,no
1F:02:27:10:6A:80,32.596,-96.8,no
7F:23:15:10:6A:80,32.8,-97.264,no
C3:8D:1A:10:6A:80,32.747,-96.409,no
99:14:13:10:6A:80,32.826,-97.145,no
55:29:15:10:6A:80,32.761,-97.414,no
21:8D:23:10:6A:80,33.258,-96.738,no
2B:2D:13:10:6A:80,33.106,-96.77,no
CB:07:13:10:6A:80,32.759,-97.674,no
E7:20:15:10:6A:80,32.666,-97.698,no
31:E3:12:10:6A:80,32.928,-97.196,no
9D:2B:24:10:6A:80,33.169,-96.52,no
F3:E1:15:10:6A:80,32.871,-96.704,no
DB:34:15:10:6A:80,32.677,-97.391,no
83:81:15:10:6A:80,33.208,-96.728,no
D3:EA:12:10:6A:80,32.822,-96.769,no
D7:22:16:10:6A:80,32.654,-97.064,no
95:F4:12:10:6A:80,32.875,-97.36,no
B3:3E:15:10:6A:80,33.113,-96.863,no
A1:26:15:10:6A:80,32.903,-96.809,no
B5:F1:12:10:6A:80,33.278,-96.639,no
C7:60:1F:10:6A:80,32.808,-96.484,no
C7:6A:16:10:6A:80,33.028,-96.568,no
3B:E4:12:10:6A:80,32.644,-97.535,no
8D:F2:14:10:6A:80,33.097,-97.241,no
03:02:13:10:6A:80,33.78,-96.595,no
D5:35:15:10:6A:80,32.94,-96.874,no
9F:08:13:10:6A:80,32.564,-97.368,no
19:38:13:10:6A:80,32.92,-96.835,no
CF:33:15:10:6A:80,33.239,-96.65,no
EF:25:24:10:6A:80,33.155,-96.52,no
B9:46:16:10:6A:80,33.403,-97.608,no
8D:2A:21:10:6A:80,33.017,-96.889,no
59:E9:15:10:6A:80,32.432,-97.686,no
4B:F2:14:10:6A:80,32.865,-96.595,no
B3:F1:12:10:6A:80,33.087,-97.083,no
77:26:16:10:6A:80,32.427,-97.768,no
6F:B6:1F:10:6A:80,32.639,-96.919,no
37:02:13:10:6A:80,32.848,-98.431,no
43:23:16:10:6A:80,32.834,-97.604,no
6D:2A:13:10:6A:80,33.095,-97.084,no
D7:1E:1A:10:6A:80,32.193,-95.346,no
3F:25:15:10:6A:80,32.776,-97.043,no
53:73:24:10:6A:80,33.845,-95.471,no
CD:F3:12:10:6A:80,32.857,-96.795,no
FF:7C:15:10:6A:80,32.742,-96.757,no
C5:1A:1A:10:6A:80,33.034,-96.424,no
83:4C:16:10:6A:80,32.992,-97.452,no
DD:40:24:10:6A:80,33.066,-96.659,no
05:13:15:10:6A:80,32.486,-97.001,no
B5:EF:12:10:6A:80,32.677,-97.426,no
97:E6:19:10:6A:80,33.13,-96.093,no
5B:11:1A:10:6A:80,32.597,-96.872,no
4D:F9:1E:10:6A:80,33.277,-96.545,no
C1:2A:16:10:6A:80,33.229,-96.708,no
2B:2B:15:10:6A:80,32.86,-96.367,no
33:2A:13:10:6A:80,32.668,-97.427,no
87:3E:15:10:6A:80,32.845,-96.559,no
8D:1B:16:10:6A:80,32.435,-96.99,no
F3:0C:13:10:6A:80,32.886,-97.362,no
09:26:15:10:6A:80,32.825,-97.12,no
47:D5:24:10:6A:80,33.295,-96.553,no
DB:EF:12:10:6A:80,33.241,-96.684,no
0D:14:1A:10:6A:80,32.625,-96.456,no
C5:1D:1A:10:6A:80,32.746,-96.463,no
BB:1D:16:10:6A:80,32.769,-97.532,no
61:E6:12:10:6A:80,32.416,-96.937,no
F5:7B:15:10:6A:80,32.692,-97.186,no
BF:1F:15:10:6A:80,32.685,-97.057,no
2B:32:24:10:6A:80,32.833,-96.605,no
3B:00:13:10:6A:80,33.215,-96.88,no
71:0D:15:10:6A:80,32.801,-96.838,no
31:2A:13:10:6A:80,32.664,-97.434,no
B9:02:1F:10:6A:80,33.231,-96.772,no
F7:9B:1F:10:6A:80,33.27,-96.764,no
E1:E4:14:10:6A:80,32.906,-96.868,no
43:DB:14:10:6A:80,33.044,-96.824,no
A9:2E:13:10:6A:80,33.222,-96.688,no
53:2F:13:10:6A:80,33.007,-96.789,no
13:E5:12:10:6A:80,32.872,-97.22,no
5F:3D:15:10:6A:80,33.054,-96.903,no
33:39:15:10:6A:80,33.06,-96.652,no
B7:08:13:10:6A:80,32.858,-96.773,no
2B:0A:13:10:6A:80,33.086,-96.755,no
11:1D:16:10:6A:80,33.198,-96.981,no
9B:2E:25:10:6A:80,32.949,-97.298,no
FD:1B:13:10:6A:80,33.027,-96.925,no
65:3B:13:10:6A:80,32.876,-97.192,no
E3:EF:14:10:6A:80,32.759,-96.747,no
41:19:1A:10:6A:80,33.407,-96.637,no
27:64:1F:10:6A:80,32.502,-95.419,no
D9:91:24:10:6A:80,33.656,-95.527,no
CD:2A:15:10:6A:80,32.964,-96.801,no
A3:E2:12:10:6A:80,32.625,-97.341,no
A1:BF:0C:10:6A:80,32.875,-96.655,no
8F:E3:12:10:6A:80,32.902,-97.175,no
45:20:24:10:6A:80,33.111,-96.479,no
F7:48:13:10:6A:80,32.895,-96.415,no
37:6E:21:10:6A:80,32.494,-96.895,no
69:F0:12:10:6A:80,32.976,-96.815,no
65:80:1A:10:6A:80,32.542,-95.412,no
73:20:15:10:6A:80,32.912,-96.974,no
FB:66:24:10:6A:80,32.673,-96.303,no
1F:89:0C:10:6A:80,33.281,-96.734,no
EF:7C:15:10:6A:80,33.177,-96.819,no
21:3B:15:10:6A:80,32.722,-97.178,no
59:29:13:10:6A:80,33.212,-96.722,no
3F:42:16:10:6A:80,33.011,-96.73,no
6D:24:15:10:6A:80,32.953,-97.0,no
31:73:15:10:6A:80,32.679,-97.209,no
3D:38:1A:10:6A:80,32.833,-96.685,no
83:49:13:10:6A:80,32.884,-96.805,no
29:35:13:10:6A:80,32.963,-96.558,no
EF:57:16:10:6A:80,32.695,-96.987,no
73:F9:15:10:6A:80,33.092,-96.773,no
41:27:15:10:6A:80,32.874,-96.714,no
BB:2C:21:10:6A:80,33.428,-96.649,no
B9:79:15:10:6A:80,32.773,-96.438,no
45:2D:13:10:6A:80,32.885,-97.227,no
53:0B:13:10:6A:80,32.943,-96.681,no
09:E5:19:10:6A:80,32.822,-96.548,no
5B:EC:12:10:6A:80,33.076,-97.122,no
67:40:27:10:6A:80,32.311,-95.311,no
B9:05:13:10:6A:80,33.054,-96.889,no
C5:E5:12:10:6A:80,32.906,-96.948,no
F7:0A:16:10:6A:80,32.981,-96.619,no
1F:1E:16:10:6A:80,33.131,-96.777,no
57:F3:12:10:6A:80,32.866,-97.191,no
69:2C:15:10:6A:80,33.227,-97.099,no
8F:57:13:10:6A:80,33.68,-96.623,no
4F:E2:12:10:6A:80,32.965,-97.243,no
09:F4:12:10:6A:80,33.14,-97.253,no
7F:FB:12:10:6A:80,33.112,-96.793,no
05:3D:15:10:6A:80,33.178,-96.678,no
95:46:13:10:6A:80,32.693,-97.171,no
59:96:1E:10:6A:80,32.788,-96.422,no
89:0C:16:10:6A:80,32.654,-97.414,no
0F:3B:15:10:6A:80,32.528,-97.365,no
35:18:13:10:6A:80,33.721,-96.54,no
D5:14:13:10:6A:80,32.725,-97.405,no
F7:C1:16:10:6A:80,32.721,-97.348,no
27:64:15:10:6A:80,33.017,-97.074,no
EF:58:13:10:6A:80,32.841,-96.814,no
4B:34:15:10:6A:80,32.783,-96.854,no
B3:27:13:10:6A:80,32.854,-96.786,no
6F:04:13:10:6A:80,33.753,-96.571,no
29:57:13:10:6A:80,32.856,-96.743,no
27:EC:12:10:6A:80,33.034,-96.917,no
77:37:20:10:6A:80,33.125,-97.042,no
25:57:13:10:6A:80,32.58,-97.373,no
8F:E8:12:10:6A:80,32.895,-97.183,no
33:26:15:10:6A:80,32.972,-96.956,no
FD:E3:14:10:6A:80,33.161,-96.682,no
2B:08:15:10:6A:80,33.193,-96.869,no
F3:F4:12:10:6A:80,33.045,-96.708,no
87:46:13:10:6A:80,32.503,-97.257,no
4F:B4:0C:10:6A:80,32.908,-96.999,no
ED:3B:13:10:6A:80,32.931,-97.514,no
D3:B4:0C:10:6A:80,33.036,-97.482,no
39:23:15:10:6A:80,32.984,-96.549,no
83:0D:0D:10:6A:80,32.493,-97.737,no
93:04:13:10:6A:80,33.662,-96.912,no
6B:31:15:10:6A:80,32.767,-97.165,no
D5:07:13:10:6A:80,33.151,-96.852,no
57:A2:1F:10:6A:80,32.694,-96.553,no
75:F1:0C:10:6A:80,32.665,-97.449,no
DB:35:13:10:6A:80,32.902,-97.205,no
23:EC:12:10:6A:80,33.1,-97.391,no
71:22:16:10:6A:80,32.579,-97.163,no
A5:13:15:10:6A:80,32.983,-96.564,no
B1:0D:0D:10:6A:80,32.958,-96.852,no
9F:3C:16:10:6A:80,33.127,-96.784,no
D7:10:15:10:6A:80,32.93,-97.145,no
D7:F5:0C:10:6A:80,33.142,-96.855,yes
01:25:1A:10:6A:80,32.905,-97.279,no
AD:0B:0D:10:6A:80,32.899,-97.139,no
F1:14:15:10:6A:80,33.139,-96.854,no
93:1F:15:10:6A:80,32.613,-97.085,no
1F:09:13:10:6A:80,32.739,-96.663,no
33:3F:16:10:6A:80,33.085,-97.029,no
DD:12:16:10:6A:80,33.127,-96.63,no
4D:59:13:10:6A:80,32.419,-96.956,no
11:28:28:10:6A:80,32.59,-96.315,no
D7:D3:0A:10:6A:80,33.111,-96.762,no
D1:AB:22:10:6A:80,32.866,-95.433,no
2F:15:15:10:6A:80,33.178,-96.63,no
5B:03:15:10:6A:80,32.924,-96.833,no
FB:57:13:10:6A:80,32.904,-96.745,no
77:98:15:10:6A:80,32.578,-97.162,no
85:0D:0D:10:6A:80,33.183,-96.914,no
D1:0D:13:10:6A:80,32.842,-97.159,no
E1:23:15:10:6A:80,32.885,-97.166,no
95:18:13:10:6A:80,33.08,-96.791,no
63:B4:15:10:6A:80,32.766,-97.793,no
F3:56:13:10:6A:80,33.171,-96.851,no
F5:AE:0C:10:6A:80,33.241,-96.693,no
67:12:16:10:6A:80,33.23,-97.017,no
91:2E:15:10:6A:80,32.882,-96.466,no
DF:14:15:10:6A:80,33.091,-96.64,no
09:17:1A:10:6A:80,33.168,-96.512,no
5F:2B:15:10:6A:80,32.642,-97.122,no
4B:D4:0A:10:6A:80,33.084,-97.214,no
4B:20:15:10:6A:80,32.976,-97.76,no
C1:F4:12:10:6A:80,32.82,-97.218,no
A5:86:16:10:6A:80,33.083,-96.601,no
89:24:15:10:6A:80,32.584,-97.334,no
EF:30:15:10:6A:80,32.917,-96.563,no
27:19:15:10:6A:80,33.259,-96.912,no
C1:AC:0E:10:6A:80,32.963,-96.439,no
5F:E0:0C:10:6A:80,32.904,-96.729,no
BF:2A:15:10:6A:80,32.929,-96.96,no
51:F8:12:10:6A:80,32.768,-97.377,no
15:2B:16:10:6A:80,33.047,-96.835,no
35:14:15:10:6A:80,32.723,-97.826,no
1D:F0:1F:10:6A:80,31.819,-95.665,no
99:11:15:10:6A:80,33.239,-96.696,no
4B:05:15:10:6A:80,32.892,-97.284,no
B9:DA:19:10:6A:80,32.461,-96.816,no
C9:04:13:10:6A:80,33.187,-96.969,no
87:E4:12:10:6A:80,33.151,-97.08,no
CF:E9:12:10:6A:80,33.151,-97.105,no
D9:31:15:10:6A:80,33.038,-96.761,no
2F:22:16:10:6A:80,32.952,-97.068,no
E1:EB:12:10:6A:80,32.73,-96.816,no
5F:85:27:10:6A:80,32.35,-96.146,no
69:00:15:10:6A:80,33.043,-96.841,no
BB:06:13:10:6A:80,33.087,-96.768,no
27:0D:16:10:6A:80,33.631,-96.565,no
2D:18:15:10:6A:80,33.046,-96.834,no
1D:59:13:10:6A:80,33.275,-96.625,no
95:13:15:10:6A:80,33.024,-97.335,no
BB:06:16:10:6A:80,32.963,-97.207,no
D5:28:15:10:6A:80,33.2,-96.75,no
05:10:16:10:6A:80,33.179,-96.721,no
F5:2F:15:10:6A:80,32.97,-96.606,no
33:2D:15:10:6A:80,32.586,-97.462,no
B5:06:13:10:6A:80,32.902,-96.568,no
AB:F2:14:10:6A:80,32.393,-98.943,no
F3:AB:0E:10:6A:80,33.108,-96.683,no
DB:10:15:10:6A:80,32.863,-96.842,no
6F:57:13:10:6A:80,32.744,-97.493,no
1D:1A:13:10:6A:80,32.973,-97.138,no
81:E9:19:10:6A:80,31.963,-95.536,no
0F:08:13:10:6A:80,33.167,-96.696,no
B9:F4:12:10:6A:80,33.119,-96.707,no
E1:56:13:10:6A:80,33.142,-97.343,no
3F:89:24:10:6A:80,32.989,-96.335,no
E9:25:13:10:6A:80,32.258,-98.217,no
83:F8:0C:10:6A:80,32.329,-98.273,no
A9:F3:12:10:6A:80,33.207,-96.898,no
BD:24:28:10:6A:80,33.282,-96.546,no
5B:69:16:10:6A:80,32.761,-96.958,no
29:5B:1E:10:6A:80,33.294,-96.597,no
7D:2A:16:10:6A:80,33.181,-96.675,no
53:04:15:10:6A:80,33.184,-96.842,no
6D:57:13:10:6A:80,33.358,-96.715,no
97:A3:0C:10:6A:80,32.848,-96.367,no
CF:42:1F:10:6A:80,32.628,-96.466,no
43:08:25:10:6A:80,33.044,-96.307,no
F9:1E:15:10:6A:80,32.852,-97.14,no
A9:5F:16:10:6A:80,33.103,-96.653,no
5B:E3:14:10:6A:80,32.958,-96.978,no
BF:74:24:10:6A:80,32.187,-96.263,no
9F:2E:1A:10:6A:80,33.014,-96.913,no
8D:FF:19:10:6A:80,33.331,-96.543,no
E3:6D:15:10:6A:80,33.079,-97.061,no
95:4F:21:10:6A:80,32.72,-96.011,no
45:B1:0C:10:6A:80,33.109,-96.761,no
43:4D:16:10:6A:80,33.844,-96.842,no
D1:53:28:10:6A:80,32.945,-97.283,no
5D:ED:0C:10:6A:80,32.659,-97.109,no
E7:B4:0C:10:6A:80,33.113,-96.861,no
8D:48:28:10:6A:80,33.015,-96.867,no
CD:A2:1E:10:6A:80,33.579,-95.919,no
79:A3:0C:10:6A:80,32.713,-97.089,no
1D:0C:1A:10:6A:80,32.772,-96.634,yes
1F:3E:16:10:6A:80,32.982,-96.638,no
D7:0E:0D:10:6A:80,32.991,-96.76,no
43:22:28:10:6A:80,33.048,-96.297,no
37:59:13:10:6A:80,33.195,-96.799,no
B5:EE:0C:10:6A:80,32.991,-96.54,no
F1:97:1B:10:6A:80,32.136,-95.432,no
E7:DC:12:10:6A:80,33.089,-97.252,no
CD:DA:22:10:6A:80,32.729,-96.469,no
CB:3E:13:10:6A:80,33.217,-96.866,no
6F:13:0D:10:6A:80,33.029,-97.089,no
C9:17:15:10:6A:80,33.207,-96.702,no
7D:B4:0C:10:6A:80,32.997,-96.638,no
D9:FB:12:10:6A:80,32.838,-96.555,no
81:F5:19:10:6A:80,32.081,-95.835,no
B3:0E:15:10:6A:80,32.972,-97.401,no
31:81:1F:10:6A:80,33.479,-96.591,no
CB:F2:0C:10:6A:80,33.098,-97.12,no
9F:0D:0D:10:6A:80,32.993,-96.594,no
F1:F7:14:10:6A:80,32.83,-97.26,no
DF:D3:0A:10:6A:80,32.949,-96.864,no
F9:1A:0D:10:6A:80,33.148,-96.796,no
37:3D:15:10:6A:80,32.871,-97.393,no
07:EF:0C:10:6A:80,32.435,-96.992,no
03:D4:0A:10:6A:80,33.04,-96.85,no
C9:12:25:10:6A:80,33.937,-98.581,no
F1:08:15:10:6A:80,33.12,-96.881,no
A5:0E:16:10:6A:80,33.108,-96.73,no
FD:1B:0D:10:6A:80,33.284,-96.639,no
5F:0B:13:10:6A:80,33.116,-97.186,no
B3:ED:12:10:6A:80,32.886,-97.453,no
87:33:15:10:6A:80,32.869,-96.952,no
FB:2C:16:10:6A:80,32.937,-96.709,no
F3:B6:0E:10:6A:80,32.666,-97.455,no
F1:1B:0D:10:6A:80,33.081,-97.049,no
1B:22:28:10:6A:80,32.779,-96.424,no
B7:1D:15:10:6A:80,32.978,-96.865,no
C5:03:15:10:6A:80,32.988,-96.591,no
25:18:0D:10:6A:80,33.161,-96.691,no
23:05:1F:10:6A:80,33.266,-96.805,no
21:EA:12:10:6A:80,32.849,-96.988,no
37:08:15:10:6A:80,32.724,-96.896,no
35:FB:27:10:6A:80,32.831,-96.757,no
57:0D:0D:10:6A:80,32.887,-97.081,no
73:0E:0D:10:6A:80,33.048,-97.165,no
77:18:0D:10:6A:80,33.009,-96.538,no
53:E8:0C:10:6A:80,33.004,-97.174,no
51:15:0D:10:6A:80,33.137,-96.922,no
3D:26:27:10:6A:80,33.127,-97.051,no
15:18:13:10:6A:80,33.019,-97.227,no
33:8B:15:10:6A:80,32.849,-97.139,no
47:A4:0C:10:6A:80,32.578,-97.087,no
9D:F4:12:10:6A:80,32.773,-97.229,no
ED:D8:0A:10:6A:80,33.009,-97.271,no
A7:7D:1F:10:6A:80,32.699,-96.616,yes
09:19:16:10:6A:80,32.945,-97.339,no
6B:00:0D:10:6A:80,32.705,-97.47,no
0F:AA:0C:10:6A:80,33.034,-96.874,no
23:BD:0E:10:6A:80,32.976,-97.396,no
1F:72:1F:10:6A:80,33.109,-96.423,no
51:FF:19:10:6A:80,33.133,-95.839,no
0B:B8:0E:10:6A:80,33.023,-97.03,no
5B:F2:12:10:6A:80,33.05,-96.757,no
4D:D5:0A:10:6A:80,33.141,-96.855,no
4D:D6:0A:10:6A:80,32.49,-96.915,no
ED:A7:0C:10:6A:80,32.876,-97.362,no
49:27:15:10:6A:80,33.141,-96.873,no
71:D6:0A:10:6A:80,33.08,-96.687,no
E9:F0:A9:51:7F:C4,32.954,-96.966,no
7D:19:0D:10:6A:80,33.063,-97.025,no
23:D9:0A:10:6A:80,32.894,-96.745,no
9D:15:15:10:6A:80,32.853,-97.232,no
FB:3D:15:10:6A:80,33.064,-96.757,no
E3:DE:19:10:6A:80,32.781,-96.481,no
2B:B8:0C:10:6A:80,33.018,-97.077,no
6F:F8:0C:10:6A:80,33.272,-96.749,no
C7:9F:1F:10:6A:80,32.201,-95.347,no
21:63:1F:10:6A:80,33.11,-95.59,no
87:14:0D:10:6A:80,32.952,-96.994,no
F7:17:0D:10:6A:80,32.925,-97.149,no
29:91:1F:10:6A:80,32.771,-96.469,no
0D:0E:0D:10:6A:80,33.121,-96.849,no
3F:8C:1A:10:6A:80,32.639,-96.454,no
6B:BE:0E:10:6A:80,32.458,-97.415,no
C5:A6:0C:10:6A:80,33.057,-97.08,no
C3:15:0D:10:6A:80,32.982,-96.883,no
AB:0B:0D:10:6A:80,33.863,-98.571,no
9F:E4:14:10:6A:80,33.108,-96.874,no
71:63:1F:10:6A:80,32.887,-96.714,no
05:0E:0D:10:6A:80,32.878,-96.811,no
17:09:1A:10:6A:80,32.756,-96.548,no
33:E3:14:10:6A:80,32.594,-97.343,yes
F1:13:15:10:6A:80,32.521,-97.295,no
05:15:0D:10:6A:80,32.541,-97.126,no
A1:05:15:10:6A:80,32.961,-96.971,no
43:A8:0C:10:6A:80,32.635,-97.185,no
D1:C9:16:10:6A:80,32.928,-96.785,no
31:EA:19:10:6A:80,33.299,-96.576,no
39:B3:0E:10:6A:80,33.296,-97.244,no
C5:07:15:10:6A:80,32.893,-96.863,no
B3:E2:12:10:6A:80,33.076,-96.622,no
81:DB:14:10:6A:80,33.076,-96.707,no
37:C1:0E:10:6A:80,32.994,-97.381,no
21:0F:0D:10:6A:80,32.763,-97.663,no
37:11:0D:10:6A:80,32.944,-96.633,no
07:0F:0D:10:6A:80,33.29,-96.754,no
75:57:13:10:6A:80,32.946,-96.673,no
F7:1E:24:10:6A:80,32.437,-96.607,no
5B:EA:12:10:6A:80,32.195,-98.196,no
8B:D7:1F:10:6A:80,32.912,-97.294,no
77:E0:0C:10:6A:80,32.908,-96.97,no
AD:0E:15:10:6A:80,32.466,-97.748,no
FB:52:28:10:6A:80,32.3,-95.273,no
39:ED:1E:10:6A:80,33.347,-96.565,no
A3:12:16:10:6A:80,32.54,-97.092,no
21:1E:16:10:6A:80,32.659,-96.853,no
43:3B:16:10:6A:80,32.856,-96.799,no
A7:EA:14:10:6A:80,32.638,-97.331,no
F1:F1:0C:10:6A:80,33.034,-96.801,no
89:12:16:10:6A:80,33.891,-98.462,no
19:6B:16:10:6A:80,32.975,-96.983,no
35:30:15:10:6A:80,33.177,-97.056,no
E5:16:0D:10:6A:80,32.976,-96.98,no
3B:11:15:10:6A:80,33.047,-96.862,no
EB:14:0D:10:6A:80,32.898,-97.189,no
77:2F:15:10:6A:80,33.026,-96.938,no
97:ED:0C:10:6A:80,32.643,-97.136,no
43:D9:0A:10:6A:80,33.066,-97.703,no
E1:B1:0C:10:6A:80,32.916,-96.93,no
35:74:1F:10:6A:80,32.339,-96.901,no
1F:12:0D:10:6A:80,33.122,-97.229,no
E5:E1:12:10:6A:80,33.211,-96.99,no
3D:16:0D:10:6A:80,33.19,-96.764,no
91:E0:A6:51:7F:C4,33.124,-96.762,no
89:B7:0E:10:6A:80,32.906,-96.948,no
13:D5:0A:10:6A:80,32.495,-96.93,no
99:E2:12:10:6A:80,33.0,-96.638,no
C3:1E:15:10:6A:80,33.195,-96.752,no
7B:D5:0A:10:6A:80,32.997,-96.818,no
35:B7:18:10:6A:80,33.246,-96.8,no
31:15:0D:10:6A:80,33.236,-96.692,no
FB:B7:1F:10:6A:80,33.02,-96.878,no
5B:2E:24:10:6A:80,32.229,-96.028,no
27:C1:16:10:6A:80,32.362,-97.666,no
AB:A8:15:10:6A:80,32.97,-97.14,no
83:90:1F:10:6A:80,33.229,-96.88,no
5D:A5:0C:10:6A:80,33.0,-97.074,no
9B:47:13:10:6A:80,33.877,-98.514,no
F7:01:0D:10:6A:80,33.148,-96.743,no
47:A9:0C:10:6A:80,33.082,-96.705,no
4B:F8:12:10:6A:80,32.632,-97.12,no
17:3C:23:10:6A:80,33.255,-96.798,no
13:A2:0C:10:6A:80,32.469,-97.741,no
EF:1C:16:10:6A:80,32.883,-96.797,no
67:6F:21:10:6A:80,33.245,-95.902,no
15:EE:0C:10:6A:80,33.156,-96.852,no
D7:ED:12:10:6A:80,33.172,-96.68,no
FD:CA:0E:10:6A:80,33.075,-97.225,no
B9:A7:0C:10:6A:80,33.161,-96.896,no
6D:0E:0D:10:6A:80,32.428,-97.761,no
81:6A:28:10:6A:80,33.257,-96.753,no
C7:BA:0E:10:6A:80,33.207,-96.892,no
5B:C7:0E:10:6A:80,32.993,-96.579,no
59:8C:09:10:6A:80,32.653,-97.068,no
0B:91:15:10:6A:80,32.854,-96.612,no
47:C8:0E:10:6A:80,32.647,-97.14,no
A1:19:0D:10:6A:80,33.14,-97.081,no
87:AF:0C:10:6A:80,33.134,-97.051,no
8B:0A:16:10:6A:80,32.914,-96.684,no
CB:CF:1F:10:6A:80,33.227,-96.764,no
5B:BF:0E:10:6A:80,32.599,-97.086,no
17:E6:0C:10:6A:80,32.745,-97.596,no
73:BD:0E:10:6A:80,32.696,-97.948,no
CD:59:16:10:6A:80,32.745,-97.286,no
F1:80:16:10:6A:80,32.63,-97.066,no
63:F2:0C:10:6A:80,32.626,-97.346,no
7D:26:16:10:6A:80,32.376,-97.66,no
99:BA:0E:10:6A:80,32.484,-96.985,no
B7:74:24:10:6A:80,32.726,-96.531,no
4D:BB:0C:10:6A:80,32.639,-97.273,no
53:F0:12:10:6A:80,32.976,-96.685,no
8B:E1:14:10:6A:80,33.194,-97.11,no
0B:0D:13:10:6A:80,32.975,-97.102,no
6D:73:1F:10:6A:80,32.313,-97.324,no
CB:C1:0E:10:6A:80,32.828,-97.071,no
01:C2:14:10:6A:80,33.252,-96.599,no
6B:15:15:10:6A:80,32.897,-96.85,no
C7:B9:0E:10:6A:80,32.758,-96.762,no
93:EF:12:10:6A:80,32.931,-96.539,no
D3:83:15:10:6A:80,32.956,-96.686,no
05:06:15:10:6A:80,32.874,-97.283,no
41:BC:0E:10:6A:80,33.135,-96.905,no
E7:6E:1F:10:6A:80,32.959,-97.282,no
61:F9:14:10:6A:80,32.936,-97.148,no
93:EB:14:10:6A:80,32.757,-97.358,no
0F:C1:16:10:6A:80,32.924,-97.132,no
9D:28:13:10:6A:80,33.281,-96.74,no
67:29:13:10:6A:80,32.76,-97.494,no
F9:97:0B:10:6A:80,32.836,-97.104,no
29:A4:16:10:6A:80,32.993,-97.368,no
63:12:0D:10:6A:80,32.825,-97.25,no
99:C2:16:10:6A:80,32.717,-97.897,no
1F:21:16:10:6A:80,33.758,-96.554,no
75:F8:19:10:6A:80,33.236,-96.806,no
37:38:15:10:6A:80,32.982,-96.902,no
69:15:0D:10:6A:80,33.615,-96.602,no
67:CE:1E:10:6A:80,33.041,-96.44,no
7D:C1:0E:10:6A:80,33.004,-96.85,no
6B:0C:13:10:6A:80,33.042,-96.826,no
9B:F6:14:10:6A:80,32.924,-96.465,no
A9:E9:14:10:6A:80,33.016,-96.552,no
